Teks;Lokasi;Waktu;User;Label
b'@AkunTofa Absen. \nCebong dan ceby banyak berkeliaran di tweter. \nHahahahahaha';;31/10/2018 11:10;Toby00845740;2
b'@CNNIndonesia @MardaniAliSera Kata ceby 1$ =20rupiah aja ga papa';;30/10/2018 12:11;Murdiasih7;2
b'@Ferdinand_Haean Ngoahoahahaha. Sy jg tertawa Lae.\nCeby mmg sontoloyo';;30/10/2018 4:16;Benny_seams;2
b'@nizarzahro @prabowo Mrk bilang sendi PS gak bisa baca Quran,  hidup di tengah keluaga kafir, lama tinggal di lingkungan kafir,  tapi dibilang dukung HTI.  Logika ceby memang dungu akut.';;30/10/2018 2:31;saifuddeen89;2
b'@MbahUyok Ceby mmg gak mikir terlalu dalam......padahal tggal dikolam yg paling dalam';;29/10/2018 11:39;tutiastianidony;2
b'Banyak ceby yg nyaru dukung PrabowoSandi add pertemanan, padahal dia cebong dan projo....  langsung delet dan blokir sekalian, gak mau ribet berteman di FB dgn para ceby \xf0\x9f\x90\xb8\xf0\x9f\x90\xb8';;28/10/2018 13:06;Wulanriany;2
b'@detikcom @Gustika Ini ceby apa bukan ya?';;28/10/2018 2:05;Muttaqinho;0
b'@aldryandimas @atiq_joker @PartaiSocmed @Sarah_Pndj @damaibung @maximvs09 @tni_ad @_TNIAU @_TNIAL_ @Puspen_TNI negara kyk milik sendiri main suruh pindah.. ciri ceby akut ini.. perusak demokrasi...!!!\nhak yang dipaksakan itu nyata sebagai otoriterisme..!!!\npiye to toooong.. tong.. weslah..';;27/10/2018 17:16;venusputih;2
b'@Arispanjaitan4 @radens_bewise @jokowi Anugrah gak tau... ANU GERAH  pura2 gila \xf0\x9f\xa4\x97\xf0\x9f\xa4\x97\xf0\x9f\x98\x82\xf0\x9f\x98\x82just kidding, \xf0\x9f\x99\x8f\xf0\x9f\x99\x8f nasib petani akan lebih membaik ditahun mendatang, lihat dan perhatikan ucapan Ceby yak... Terutama para petani yg daerahnya udh disediakan bendungan2 yg baru beberapa bulan di resmikan, semua ada proses';;27/10/2018 15:40;RakyatRri;1
b'@Todiing @AhmadPr26765265 @DongKlinik @BangPino_ Udeh sono nyilem lagi, jgn bikin orang pd tau loe bego... Rapat ma ceby lain sambil nyilem lagi gih, sapa tau dapat ide yg lbh lucu lagi.. \xe2\x9c\x8c\xef\xb8\x8f\xf0\x9f\x98\x8e';;27/10/2018 12:53;Soya_w99;2
"b'Di Indonesia Timur sendiri ada 35 startup. Jumlahnya akan terus tumbuh karena pemerintah &amp; swasta giat membangun infrastruktur telekomunikasi yang berpihak ke wilayah yang penduduknya masih sedikit #Creativillage #inclusivelyCreative #KreatifUntukSemua'";;06/11/2018 7:13;kemkominfo;1
b'Pembangunan yang mengedepankan #infrastruktur, menurut Ketua YLBHI Asfinawati, juga tak berpengaruh terhadap peningkatan kualitas hidup #masyarakat. |#keadilan #sosial';;06/11/2018 7:12;romi_mr;0
b'Logikanya, infrastruktur yang baik bakal meningkatkan akses warga atas pendidikan dan pelayanan kesehatan. #SeninJempol';;06/11/2018 7:09;cindy_deswiana6;0
b'@Dahnilanzar @prabowo @sandiuno Udah enak bs lgsg ke industri ya bang krn infrastruktur udah disiapin jokowi';;06/11/2018 7:09;heryadrian7;1
"b'Definisi ""urbanisasi"" dlm konteks pembangunan infrastruktur seperti saat ini adalah meng-kota-kan suatu wilayah, menciptakan ""gula-gula"" baru selain pulau Jawa. Ditambah Dana Desa &amp; Dana Kelurahan, maka menjadi keadilan sosial bagi seluruh rakyat Indonesia.'";;06/11/2018 6:56;kangagun;1
b'Jokowi: Dana Desa Tekan Angka Kemiskinan dan Lancarkan Pembangunan Infrastruktur Desa https://t.co/htWw69cjkE';;06/11/2018 6:55;Indonesia1_co;0
"b'*Bandung,Surabaya &amp; Medan. Bravoo Presiden Jokowi !\xf0\x9f\x91\x8d*  https://t.co/FTlsEfBmgc\n\n""Memang harus berani memulai, Jakarta dan Palembang sudah mulai,"" kata Jokowi.'";;06/11/2018 6:53;semiaji_w;1
b'Lebih banyak menguntungkan #korporasi, pemodal dan tuan #tanah. Pembangunan #infrastruktur diragukan dampaknya terhadap kelompok masyarakat miskin |#keadilan #sosial';;06/11/2018 6:42;romi_mr;2
b'Infrastruktur yang baik meningkatkan akses warga atas pendidikan dan pelayanan kesehatan. #SeninJempol';;06/11/2018 6:27;herman_felan177;0
b'Setelah empat tahun berjalan, Program Dana Desa tidak hanya fokus pada pembangunan infrastruktur, tetapi mulai mendorongkan pemberdayaan ekonomi rakyat dan inovasi desa.';;06/11/2018 6:21;SatyaJogja03;1
b'#infrastrukturuntukrakyat tp rakyat pake infrastruktur nya harus bayar';;06/11/2018 6:16;AriNugr84258141;2
b'@AndiArief__ Infrastruktur banyak mangkrak? Memangnya Sby?\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82';;06/11/2018 6:14;arre13arie;1
b'Pembangunan infrastruktur kereta api sangat mengagumkan. Jalur kereata api sepanjang 454, 59 km. Peningkatan dan rehabilitasi jalur kereta api sepanjang 413 km. #SeninJempol';;06/11/2018 6:13;yuyun_sumiya607;1
b'@akhadam77 @jokowi @NilaMoeloek @PBIDI anda mnyertakan link berita 2014 yg pd knytaannya tdk bs dilaksanakan oleh Presiden terpilih,apa mungkin bs bangun infrastruktur sdmkian rupa jk tdk brhutang ? apa APBN sblm Pak Jkw bs mmbiayai spnuhnya keinginn beliau utk mmbangun bngsa ini ? realistis dok, anda bkn org smbrangn';;06/11/2018 6:12;mutasbaelah;1
b'@TheArieAir China sebelum membuka ekonomi tirai bambunya 1996 semua infrastruktur nya mereka siapkan..\nJalan, bandara, pembangkit listrik, kawasan industri, dan pelabuhan.\nAnda yg pernah ke china sebelum 1996 dengan setelahnya ( terakhir saya 2 thn lalu )\nAkan sangat jelas perbedaannya...';;06/11/2018 6:10;itokomar;1
b'Komputasi Awan Infrastruktur Utama Revolusi Industri 4.0\nhttps://t.co/VmPNWdBbMb';;06/11/2018 6:10;legaleraindo;0
b'Coba deh kita pikir, kira2 apanya lagi yg kurang beliau @jokowi, ekonomi baik, infrastruktur apa lagi, bermasyarakat tommi, apa pi lagi, dimanakh mau cari pemimpin yg begini. Edededeh.\n#01JokowiLagi';;06/11/2018 6:08;Yasruldeng;1
b'#2019JokowiKyaiMaruf #2019pilihjokowi #2019tetapjowi #2019gantipresiden #2019jokowi2periode #2019tetapantipki #jokowi #jokowipresidenku #nusantara #infrastruktur #2019jokowipresidenku #jokowidodo #jokowiaja \n #2019JokowiKyaiMaruf';;06/11/2018 6:05;JuanitaNurjanah;1
b'@sandiuno @jokowi @Pak_JK @prabowo @Dahnilanzar @Gamal_Albinsaid @FaldoMaldini Tapi sekali kali mereka di bohongi hanya dengan blusukan dan citra, sementara supply chain dikuasai mafia dan infrastruktur pasar yang menyedihkan diabaikan oleh govt.. maka seketika itu juga mereka berpaling';;06/11/2018 6:05;iKhalis;2
b'@sandiuno \nAnda kok lemot ya pak?\nKarena itulah pak jokowi bgn infrastruktur dan revitalisasi pasar tradisional';;06/11/2018 6:04;Sis18LIGHT;1
b'@sang_alang @budimandjatmiko Gw mau bela pemimpin tapi bingung apa yg pro ke rakyat..  Klo cerdas ada udang di balik mangkok..  Bela2in infrastruktur pake duit bpjs, dana haji dan lain2 buat apa..? Si miskin kaya gw ini ga lewat jalan tol.. Bandara.. Bikin SIM aja gw minjem duit itu pun gagal test.. LoL kan?';;06/11/2018 5:56;Mohammadkhaidi3;2
b'[Kereta Api] Jokowi Pertama Kali Mencoba MRT Jakarta (Bundaran HI-Lebak Bulus) https://t.co/lQBOMqKh9e';;06/11/2018 5:55;sakura_tajo;0
"b'Bukan hanya utk infrastruktur, Dana Desa jg bisa dimanfaatkan utk pemberdayaan masyarakat sehingga bisa meningkatkan taraf hidupnya #MembangunDesa #KerjaJokowi ~&gt; https://t.co/K57Ji6fWDf'";;06/11/2018 5:52;NKRI_17081945;1
b'@Gerindra @prabowo Saya suka narasi pak @prabowo tentang visi Swasembada Pangan.\nTidak bergantung dengan impor. Setidaknya impian untuk Swasembada lebih baik dibandingkan pak @jokowi, meski beliau bagus di pembangunan infrastruktur. \n\nIndonesia Bisa Swasembada Daging Sapi. Bukan sekedar impian';Merbau Mataram;06/11/2018 5:47;alhaaniif;2
b'Infrastruktur yang baik menciptakan peluang ekonomi yang baru, hubungan antar kota, antar pulau, bahkan antar negara menjadi lebih mudah..\nMenuju indonesia lebih maju...\n#01IndonesiaMaju #01JokowiLagi';;06/11/2018 5:44;andry_speed5018;1
"b""@ArdianzidanYuma Jokowi-Ma'ruf harus menang biar bisa menikmati Keindahan Indonesia lebih lama lagi dan didukung dgn infrastruktur yang lebih maju""";;06/11/2018 5:42;sammy_wakatobi;1
b'#Infrastruktur utama  yang dibangun, banyak mengabaikan  dampak sosial masyarakat lokal,  dan melulu fokus mengurangi waktu berkendara pada penglaju |#keadilan #sosial';;06/11/2018 5:42;romi_mr;2
b'daftar diet ada di program infrastruktur?';;06/11/2018 5:35;Info_moba;0
b'@PutraKeong4  @adriankusuma_ Selain itu, infrastruktur konektivitas, infrastruktur penunjang ketahanan pangan merupakan hal yang sangat penting. #SeninJempol #MarufAmin #PendekarBanten';;06/11/2018 5:33;AbinaIyas;1
"b'Dampak spontan pembangunan infrastruktur jembatan &amp; tol tdk scr langsung kpd produksi, tapi distribusi. Biaya distribusi bisa ditekan dan waktunya lebih pendek. Dampaknya suplai &amp; harga brg stabil, inflasi turun. Ini yg kita rasakan 3 thn terakhir. Lebaran harga\xc2\xb2 gak bergejolak. https://t.co/KoYEUWuYCk'";;06/11/2018 5:26;rizieqdivist;1
"b""@parlandungan @rockygerung rakyat bodoh apa rakyat dibodohi?\n\nahok bagus, tapi menistakan Al-Qur'an\npantas di penjara\n\njokowi jujur? esemka apa kabar? janji gamau impor? janji ga naekin listrik bbm? \ninfrastruktur jorjoran, iya bener\ntapi dijual ke asing \nitu bukan ngebangun, tapi jualan \xf0\x9f\x98\x82\xf0\x9f\x98\x82""";;06/11/2018 5:16;iPradhitya;2
b'Selain untuk pembangunan infrastruktur, utang juga bertambah untuk membayar cicilan utang sebelumnya.';;06/11/2018 5:12;Harimau08623804;0
b'Tanpa infrastruktur ekonomi tdk akn brjalan #infrastrukturuntukrakyat';;06/11/2018 5:11;StanleyAWar;0
b'Infrastruktur yang baik meningkatkan akses warga atas pendidikan dan pelayanan kesehatan. #SeninJempol.';;06/11/2018 5:07;cindy_deswiana6;0
b'Pembangunan infrastruktur selama ini telah mamou memperbaiki ekonomi pedesaan #infrastrukturuntukrakyat';;06/11/2018 5:06;BamsBulaksumur;1
b'Presiden Jokowi Resmikan Pesta Konstruksi dan Infrastruktur\n\n#BUMN #jokowi Presiden Joko Widodo #Infrastruktur https://t.co/9vowYqtBtQ';;06/11/2018 5:00;bumn_track;0
b'@Dennysiregar7 @prabowo Lu salah alamat Den... lu ngatain Jokowi apa Prabowo ? janji2 pujaanmu seabrek2 tp hanya Infrastruktur yg di eksekusi, itupun duitnya ngutang, mayoritas besi n semennya di supply perusahaan asing n ga bisa dongkrak ekonomi juga, loak ! \xf0\x9f\x98\x85';;06/11/2018 4:41;bachrum_achmadi;2
b'Bangun Infrastruktur Jalan Tol Malang Pandaan (MAPAN) untuk memperlancar dan memajukan Perekonomian Rakyat Indonesia .\n.\n@KemenPU #k3konstruksi #KI2018 #lombaphotoquoteki2018  ayo gaes :\xe2\x80\xa6 https://t.co/SGUVJHyNup';;06/11/2018 4:38;4pry4je;0
b'#DanaDesa\n#Infrastruktur\n\nhttps://t.co/5Zc8GcGIBZ https://t.co/5Zc8GcGIBZ';;06/11/2018 4:36;kbr_sukabumi;0
b'Krisis Tenaga Terampil dan Dominasi Kontraktor Luar Warnai Proyek Infrastruktur di NTB https://t.co/zjlFXdvasi lewat @SUARANTB.com';;06/11/2018 4:34;suarantbcom;0
b'@PutraKeong4  @adriankusuma_ Selain infrastruktur konektivitas, infrastruktur penunjang ketahanan pangan juga sangat penting. #SeninJempol #MarufAmin #PendekarBanten';;06/11/2018 4:30;AdamMal83759546;1
b'Bagi bangsa Indonesia, hijrah bisa dimaknai perubahan dari situasi buruk banyaknya proyek mangkrak menjadi proyek yang rampung digarap, infrastruktur merata, Indonesia maju. #HijrahBersamaJokowi';;06/11/2018 4:26;Darius95025255;1
b'.@jokowi mengatakan bahwa nantinya MRT juga akan dibangun dari Balaraja hingga Tangsel. Apa penjelasannya?\n\nhttps://t.co/0kJn1fgIH2';;06/11/2018 4:25;detikfinance;0
b'Sudirman Said: Pendidikan Jauh Lebih Penting Dibanding Infrastruktur https://t.co/YhzYPZasTE';;06/11/2018 4:21;i3_Zie;0
b'Dear warga Tangsel, Presiden @jokowi berbicara soal rencana perpanjangan jalur moda raya terpadu (MRT) Jakarta ke Tangerang Selatan nih!\nvia @detikfinance \n\nhttps://t.co/oVkKVQP4Md';;06/11/2018 4:17;detikcom;0
"b'4. Program Psikososial ; Yang tak kalah penting dari seluruh pembangunan infrastruktur dan pemulihan fisik masyarakat Lombok yakni kebutuhan psikis #LOVER'";;06/11/2018 4:06;Dompet_Dhuafa;0
b'@Airin_NZ @KemenPU HBD pak menteri,  mahapatih Infrastruktur RI';;06/11/2018 4:04;HutabaratLee;0
b'Jokowi Bicara Perpanjangan MRT hingga Tangerang Selatan https://t.co/LwDArYRMxL';;06/11/2018 3:58;Tuhiyat;0
"b'""..60 kilometer per jam suaranya dapat dikatakan tidak bising. Menurut saya sangat bagus,.."" tutur @jokowi.\n\nhttps://t.co/a1P6YU9KIF'";;06/11/2018 3:55;detikfinance;0
b'Prioritaskan Kesehatan dalam Agenda Pembangunan Nasional\n\nNusa Dua Bali, 6 November 2018\n\nPerkembangan pembangunan, teknologi, infrastruktur dan transportasi akan memudahkan akses dan mobilitas masyarakat untuk dapat berpindah dari suatu tempat ke tempat\xe2\x80\xa6 https://t.co/FiK6fS14W0';;06/11/2018 3:53;koekoeh;0
b'@AgusYudhoyono @jokowi Cepat meroket dollar dan utangnya, lalu bangun insfrastruktur dgn utang, dokurupsi lagi ada kebocoran dana utang utk infrastruktur 45 T. Ini yg vepat maksudmu!? Sedih juga dan rakyat sdh tau semua itu kecuali pendukung mukidi yg buta tuli spt you!';;06/11/2018 3:53;DianaIntan17;2
b'Belajar jadi rakyat Korea\nMerdeka seumur lndonesia ttp jauh melesat sbg negara industri yg kini mersyap cepat menyusul raksasa industri spt Jepang.\nMengapa bisa?\nKarena infrastruktur lsg\xe2\x80\xa6 https://t.co/48zqJ2o9LV';;06/11/2018 3:52;sulfasea;0
b'3% Lagi MRT Lebak Bulus-Bundaran HI Rampung https://t.co/55CvHR8Vzk';;06/11/2018 3:50;teh_tariq;0
b'Naik MRT Jakarta, @jokowi menceritakan sejauh mana perkembangan pembangunan sarana transportasi ini yang akan beroperasi Maret 2019.\nvia @detikfinance \n\nhttps://t.co/MNQrXmYS4a';;06/11/2018 3:36;detikcom;0
b'Org mau ke sana pun mikir2 krn bisa cape kali. Waktu itu sepanjang jln kami cuma misuh2, \xe2\x80\x9cknp pemerintah ga perbaiki jalan supaya bisa datangkan lebih banyak wisatawan?\xe2\x80\x9d Infrastruktur penting buat ekonomi lah. Kalo banyak wisatawan, banyak duit masuk juga.';;06/11/2018 3:33;Laksmi_DA;1
b'@AlTarubi @Jojo8890475283 @FrancisBacon_id @FachrudinAchmad @karniilyas @rockygerung @abirekso @budimandjatmiko Contoh nalar terbalik. Apa yg dijanjiin, apa yg dikerjain. Besok2 kalo janjinya mangkir lagi psti paling banter jualan infrastruktur lagi.';;06/11/2018 3:25;RizkiRahmatia;2
b'Anggota Dewan Juri TOP CSR Awards Thendri Supriatno mengatakan bahwa Freeport Indonesia telah menunjukkan komitmennya atas pembangunan Papua. Seperti di sektor infrastruktur.';;06/11/2018 3:24;FelitaAnjani23;0
b'#DanaDesa  dipergunakan untuk membangun infrastruktur dan Pemberdayaan Masyarakat Desa #PendampingDesa #tppilamongan \n#TPPIJawaTimur  jadi DANA DESA bukan satu2 nya program pengentasan Pengangguran,  \n@EkoSandjojo \n@kpw4jatim';;06/11/2018 3:22;andi_ristiyanto;0
b'Pertama Kali Naik MRT Jakarta, Jokowi: Tidak Bising dan Bagus Jokowi menceritaka  https://t.co/tDe1U6CsR1';;06/11/2018 3:20;m18895;0
b'Menteri Basuki : Penyerapan Anggaran Infrastruktur Dukung Daya Beli Masyarakat https://t.co/IsztR7eLj6';;06/11/2018 3:19;monitorindo;0
b'Penghargaan yang diperoleh PT. Freeport Indonesia tersebut ialah Top Leader on CSR Commitment 2018, Top CSR 2018 untuk Sektor Pertambangan dan Top CSR 2018 untuk Program Infrastruktur.';;06/11/2018 3:12;FelitaAnjani23;0
b'Infrastruktur yang mrk banggain sampai tahun lalu sih baru tercapai 2%. Padahal bacot mereka banggain infrastruktur udah sejak 2016.\nhttps://t.co/9AcXkccHFy https://t.co/9AcXkccHFy';;06/11/2018 2:57;MazUgik;2
b'Open Turnamen Sepakbola, Tanggungjawab Negara, Nilai Keluhuran, Agenda Pembangunan Infrastruktur \n#Berita9 https://t.co/0KWQeewDPi';;06/11/2018 2:52;beritasembilan;0
b'Infrastruktur Jalan Tol:\nUpdate Oktober 2018 Tol Trans Sumatera - Ruas Bakauheni-Terbanggi Besar\n\nPaket 4\nMetro - Terbanggi Besar Lampung\n\n#KerjaNyata\n#JokowiLagi\n#2019TetapJokowi\n#01JokowiLagi\n#01IndonesiaMaju\n#SalamSatuJempol https://t.co/1kWlXii06t';;06/11/2018 2:51;anangss;1
b'Tahun 2018, Kementerian PUPR Serapkan Anggaran Infrastruktur 63,46% https://t.co/Xni1PJLCQO';;06/11/2018 2:47;Beritasatu;0
b'Menteri Pekerjaan Umum dan Perumahan Rakyat (PUPR) Basuki Hadimuljono menegaskan, proyek infrastruktur yang akan dijalankan pada 2019 nanti tidak boleh mangkrak di tengah jalan. Sebab, meski izin pengerjaan ditandatangani pada tahun ini, proyek tersebut bersifat multiyears.';;06/11/2018 2:19;didienAZHAR;0
b'Menteri PUPR: Proyek Infrastruktur Tak Mangkrak Meski Ganti Pemerintahan\nhttps://t.co/xoIBhLpT42';;06/11/2018 2:19;didienAZHAR;0
b'Infrastruktur jangan hanya dilihat sebagai tumpukan pasir dan semen, tapi infrastruktur menguatkan aktivitas ekonomi yang sudah ada. Traveling kuy kemana aja mumpung akses jalan sangat mudah dan lancar #SeninJempol';;06/11/2018 2:18;cindy_deswiana6;1
b'Pemimpin Negara ku berhasil membangun infrastruktur lebih cepat dari yang dibayangkan. Jadi makin sayang sama #01JokowiLagi';;06/11/2018 2:12;Yusear1;1
b'@2019JokowiLNJT JkW jam 08 - 24, prabowo 24-08';;06/11/2018 7:09;Santoso_Saja1;1
b'@jokowi @prabowo Eladalah Jkw sama pembela HTI. Sekarang #2019TetapJokowi #JokowiLagi';;06/11/2018 7:05;RiniRinisantika;1
b'@Dwiyana_DKM @RizmaWidiono @jokowi video ini mgkn bikin iri hati penantang2 beliau\xf0\x9f\xa4\x94\n\nkadang kl sdh timbul sifat iri hati maka timbul jg niat2 utk memfitnah biasanya krn ekspektasi pengen seperti itu jg (tp smoga tdk).\nbersiap sj lah kalian pendukung JKW utk bijak menyikapi lawan2 politik kalian \xf0\x9f\x98\x83\n\n#VideoKeren \xf0\x9f\x98\x8e';;06/11/2018 7:05;wanggealfon2;1
b'@KhamidiaRadisti Jiwa, raga dan roh \nseorang Leader harus \nterlebur dalam hakikat keberagamaan .\n\n# JKW : Permata Pualam \n    Ibu Pertiwi  #';;06/11/2018 6:58;FirMaulana3;1
b'@VIVAcoid lihat saja sekarang kelompok yg sering menghujat memfitnah jkw sdh sperti macan ompong,bahkan ada yg jd gelandangan,semakin keras menfitnah jkw maka akan semakin jd gembel politik';;06/11/2018 6:57;rullyjoo27;1
b'@VIVAcoid strategi jokowi ibarat keris,tampak kalem berliku indah tapi menusuk jantung sampai musuh terkapar,KMP smpai tak berbekas,jika nanti HTI sampai musnah maka sungguh kolaborasi antara jkw dn NU sangat luarbiasa,yg menantang jkw scara grusa grusu akan kalah dn mnderita';;06/11/2018 6:54;rullyjoo27;1
b'@hmskaban YIM sdg mlakukan manuver politik yg brilian dgn masuk ke kubu Jkw';;06/11/2018 6:53;Arta_Lee;0
b'@DsSupriyady berkhianat nya pas JKW sdh tdk jd presiden....ya sdh gk penting lagi. dah gk urusan';;06/11/2018 6:44;irene_juniva;0
b'@eae18 Hahaha ada yg mulai kesal dan marah plus kecewa. Yusril mau jd pengacara Jkw Mahruf.';;06/11/2018 6:41;DzakyLove1;0
"b'@RamliRizal @jokowi Jika jkw terpilih lagi maka dpt dipastikan negara ini akan lebih bobrok di berbagai aspek dibanding sekarang.yg pasti adalah cukong2 mafia dpt angin lg utk kontrol sda dan sdm negara ini &amp; perpecahan antaragama akan semakin dlm,serta kaum kiri bkl makin eksis &amp; kontrol ini negara'";;06/11/2018 6:37;febri_cenator;2
b'@MahfudArifin10 @saididu Berarti menurut anda nilai kebenaran bergantung kemana sikap politik diarahkan?\nJangan2 kalau UAS mengambil sikap mendukung JKW maka titel pengikut setanpun bakal disematkan?\nPadahal derajat manusia ditentukan oleh ketakwaan terhadap Tuhannya....';;06/11/2018 6:35;ImamSya54201135;0
"b'@ILCtv1 @karniilyas ILC yg sekarang bukanlh yg dulu lg semenjak erick thohir gabung ke jkw tema2 ILC dikondisikan utk mengamankn citra jkw pdhl ILC ini diskusi yg ditunggu2 krn bebas dr alat pencitraan jkw &amp; mmng benar2 mmbhas prmasalahn bngsa tapi akhir2 ini jd kek gini.kecewa saya sbg penikmat ILC'";;06/11/2018 6:26;febri_cenator;0
b'@karniilyas Uda karni,saya rasa ilc kok sekarang sdh agak kurang kekritisannya semenjak thohir gabung ke tim jkw.ilc akhir2 ini angkat topik yg receh2 pdhl bnyk permasalahan bsr kmren gak diangkat dr mulai masalh bendera tauhid smp guru honorer ilc gk angkat pdhl ini mslh penting pak';;06/11/2018 6:21;febri_cenator;0
b'JkW orang baik, saya yakin itu ! Ada kiasan : cerdik bagaikan ular tulus bagai merpati ! Politik membuat pak JkW harus seperti ular, tapi hatinya tetap tulus buat rakyat Indonesia ! Singkirkan egomu dan dukung terus #Jokowi2Periode';;06/11/2018 6:16;Yunianti404;1
b'@jokoedy6 mgkn maksudnya klo yim bs menggaet eks HTI utk milih jkw :)';;06/11/2018 6:05;bbmrachel;0
b'@VIVAcoid Yg penting jawa menang lumbung suara terbesar. Sumatara 40 % lumayan lah. Timur indonesia dipastikan menang jkw. Sulawesi dan kalimantan 50 %. Total 60 % jkw bisa menang pilpres';;06/11/2018 6:04;Johnysahertian1;0
b'@laskar_minang @PBB2019 Mantap. Legowonya pak @jokowi dihina2, akhirnya mereka yg merendahkan jkw ini sadar juga bahwa yg diserang adl org yg tulus  bekerja dan pemaaf.';;06/11/2018 5:57;noezon;1
"b'Thread by @BinNuh_: ""Tweeps. Yuk sambil ngopi kita mengenang Janji-Janji Jokowi - JK . Adakah yang sudah ditepati? Atau memang ? Santai ya...1. Mulai dari masalah perbaikan ekonomi. Dg tagline "" Indonesia Hebat "" Jkw janji akan perbaik [\xe2\x80\xa6]"" #JokowiJKGagal https://t.co/gVNcOGzpCP'";;06/11/2018 5:52;BinNuh_;2
b'Bnyak yg mempertanyakan soal knp Yusril move ke kubu Jkw, pdhl mnurut mreka Yusril ini pny prinsip, kritis dll\n\nAhelah, ya dikau sja yg terlalu naif ngira para politisi ini berideologi\n\nPendukungnya fanatis, elitnya oportunis\n\nDikau yg di-rugi-kan';Lowokwaru;06/11/2018 5:43;mayedhaa;0
"b'@hemaviton99 @YCH7168 @OnlyOnesia @LusiHQ @LintangChrezL @Elina_Vay @Takviri @SaviraHelmi @langkah_john @L1tonga @Felix_Yong_ @sisca789 @Gun4w4nAhokers @canthingku @harihariono1 @Kars104 @sugi_0706 @BosErvan @Ignastherry @TukangKoprol @SpionaseNKRI @zegess keadilan, msh macam eek kuda di rezim ini ?\nkelebihan Jkw, tindakan ""abai""nya ?'";;06/11/2018 5:41;ninjutx;2
"b'@PartaiSocmed kubu jkw mendorong bowo maju.\nBowo bersedia maju utk kalah.\nPasca pilpres gerindra msk koalisi jkw.\nbowo maju pilpres bukan utk jadi presiden tp utk membesarkan gerindra.\nmakanya jkw &amp; bowo selalu akrab.\npertarungan sebnrnya adalah 2024.\nHr ini pilpres 2019 sbnrnya sdh selesai'";;06/11/2018 5:38;666_joss;0
b'@eMbahNyutz Masalahe pas ngetik yaqiin ujug2 diretwit timses presiden mbah. Kok dunia ini kek cuma milik jkw sm wowo doang...';;06/11/2018 5:33;miamorsil;0
b'@hmskaban Gara gara YIM merapata ke JKW maka sekarang Petinggi PBB bekerja keras untuk mengklarifikasinya....capek juga';;06/11/2018 5:28;Heru_Catur;0
b'@ruhutsitompul Oiii bang ruhut.. kalo JKW 2 periode.. saya minta kepada bang ruhut, agar UU hukuman matiiii segera diberlakukan untuk para koruptorrrr bajingan... \n\n#JokowiMaruf2019-2024';;06/11/2018 5:26;HansjayaHans;1
"b""@sallyrahmadhani @tommyhpamungkas Hahaha..Kalau soal keren&amp;pinter  dll sih anis baswedan lebih ok \xf0\x9f\x99\x8f dr pd presiden jkw tp soal keberuntungan jkw lebih b'untung bs mjadi presiden RI tp itu gk cukup hrsnya prestasinya jkw seimbang dg keberuntungannya. Sayangnya byk janji yg tdk di wujudkan jkw\xf0\x9f\x99\x8f\xf0\x9f\x99\x8f\xf0\x9f\x99\x8f""";;06/11/2018 5:25;IrvanAUtama1;2
